lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0181,2026-04-01,23,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,128.714
L0181,2026-04-01,23,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,129.739
L0181,2026-04-01,23,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,125.79
L0181,2026-04-01,23,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,131.373
L0181,2026-04-01,23,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,128.964
L0181,2026-04-01,23,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,131.289
L0181,2026-04-01,23,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,129.737
L0181,2026-04-01,23,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,126.267
L0181,2026-04-01,23,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,130.31
L0181,2026-04-01,23,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,127.889
L0181,2026-04-01,23,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,129.843
L0181,2026-04-01,23,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,129.89
L0181,2026-04-01,23,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,126.837
L0181,2026-04-01,23,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,130.167
L0181,2026-04-01,23,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.293
L0181,2026-04-01,23,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,129.348
L0181,2026-04-01,23,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,128.832
L0181,2026-04-01,23,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,129.026
L0181,2026-04-01,23,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,133.188
L0181,2026-04-01,23,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.335
L0181,2026-04-01,23,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,132.222
L0181,2026-04-01,23,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,129.207
L0181,2026-04-01,23,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,127.006
L0181,2026-04-01,23,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,130.383
L0181,2026-04-01,23,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,129.562
L0181,2026-04-01,23,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,130.727
L0181,2026-04-01,23,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,128.576
L0181,2026-04-01,23,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,128.746
L0181,2026-04-01,23,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,130.284
L0181,2026-04-01,23,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.639
L0181,2026-04-01,23,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.232
L0181,2026-04-01,23,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.122
L0181,2026-04-01,23,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.076
L0181,2026-04-01,23,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,126.246
L0181,2026-04-01,23,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,130.566
L0181,2026-04-01,23,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,130.78
L0181,2026-04-01,23,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.074
L0181,2026-04-01,23,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,131.488
L0181,2026-04-01,23,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,126.635
L0181,2026-04-01,23,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,131.372
L0182,2026-04-01,3,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,129.575
L0182,2026-04-01,3,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,131.385
L0182,2026-04-01,3,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,131.771
L0182,2026-04-01,3,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,126.848
L0182,2026-04-01,3,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,131.259
L0182,2026-04-01,3,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,132.167
L0182,2026-04-01,3,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.288
L0182,2026-04-01,3,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,130.652
L0182,2026-04-01,3,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,127.007
L0182,2026-04-01,3,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,131.061
L0182,2026-04-01,3,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,131.241
L0182,2026-04-01,3,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,132.214
L0182,2026-04-01,3,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,131.522
L0182,2026-04-01,3,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,126.487
L0182,2026-04-01,3,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,131.484
L0182,2026-04-01,3,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,130.417
L0182,2026-04-01,3,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,130.994
L0182,2026-04-01,3,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,130.914
L0182,2026-04-01,3,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,128.26
L0182,2026-04-01,3,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,131.175
L0182,2026-04-01,3,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.601
L0182,2026-04-01,3,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,131.337
L0182,2026-04-01,3,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,131.147
L0182,2026-04-01,3,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,126.917
L0182,2026-04-01,3,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,129.655
L0182,2026-04-01,3,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,130.95
L0182,2026-04-01,3,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.712
L0182,2026-04-01,3,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,128.46
L0182,2026-04-01,3,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,130.649
L0182,2026-04-01,3,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,129.823
L0182,2026-04-01,3,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,132.58
L0182,2026-04-01,3,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.033
L0182,2026-04-01,3,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.739
L0182,2026-04-01,3,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,132.54
L0182,2026-04-01,3,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,126.774
L0182,2026-04-01,3,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,132.514
L0182,2026-04-01,3,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,132.129
L0182,2026-04-01,3,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,131.491
L0182,2026-04-01,3,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,130.877
L0182,2026-04-01,3,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,128.692
L0182,2026-04-01,3,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,131.611
L0182,2026-04-01,13,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,131.296
L0182,2026-04-01,13,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.245
L0182,2026-04-01,13,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,130.803
L0182,2026-04-01,13,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,127.591
L0182,2026-04-01,13,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,131.323
L0182,2026-04-01,13,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,131.04
L0182,2026-04-01,13,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.993
L0182,2026-04-01,13,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,130.802
L0182,2026-04-01,13,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,127.297
L0182,2026-04-01,13,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,132.038
L0182,2026-04-01,13,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,132.072
L0182,2026-04-01,13,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,132.517
L0182,2026-04-01,13,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,130.354
L0182,2026-04-01,13,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,127.766
L0182,2026-04-01,13,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,132.573
L0182,2026-04-01,13,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,132.487
L0182,2026-04-01,13,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,130.42
L0182,2026-04-01,13,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,128.971
L0182,2026-04-01,13,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,129.572
L0182,2026-04-01,13,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,131.73
L0182,2026-04-01,13,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.689
L0182,2026-04-01,13,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.691
L0182,2026-04-01,13,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,129.579
L0182,2026-04-01,13,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,128.186
L0182,2026-04-01,13,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,131.526
L0182,2026-04-01,13,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,132.631
L0182,2026-04-01,13,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.647
L0182,2026-04-01,13,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,128.174
L0182,2026-04-01,13,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.852
L0182,2026-04-01,13,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,131.301
L0182,2026-04-01,13,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,133.474
L0182,2026-04-01,13,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.552
L0182,2026-04-01,13,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.407
L0182,2026-04-01,13,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,131.179
L0182,2026-04-01,13,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.015
L0182,2026-04-01,13,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,133.586
L0182,2026-04-01,13,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.996
L0182,2026-04-01,13,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.66
L0182,2026-04-01,13,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,132.118
L0182,2026-04-01,13,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,127.09
L0182,2026-04-01,13,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,132.691
L0182,2026-04-01,23,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,132.535
L0182,2026-04-01,23,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,129.996
L0182,2026-04-01,23,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,131.219
L0182,2026-04-01,23,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,127.709
L0182,2026-04-01,23,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,132.444
L0182,2026-04-01,23,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,132.088
L0182,2026-04-01,23,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,132.0
L0182,2026-04-01,23,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,130.457
L0182,2026-04-01,23,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,128.01
L0182,2026-04-01,23,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,132.471
L0182,2026-04-01,23,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,132.181
L0182,2026-04-01,23,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.867
L0182,2026-04-01,23,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,130.234
L0182,2026-04-01,23,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,128.649
L0182,2026-04-01,23,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.779
L0182,2026-04-01,23,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,131.659
L0182,2026-04-01,23,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,131.503
L0182,2026-04-01,23,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,131.587
L0182,2026-04-01,23,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,127.65
L0182,2026-04-01,23,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,131.432
L0182,2026-04-01,23,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.546
L0182,2026-04-01,23,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.505
L0182,2026-04-01,23,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,131.376
L0182,2026-04-01,23,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,126.893
L0182,2026-04-01,23,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,132.375
L0182,2026-04-01,23,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,131.065
L0182,2026-04-01,23,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.756
L0182,2026-04-01,23,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,128.374
L0182,2026-04-01,23,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,130.61
L0182,2026-04-01,23,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,130.022
L0182,2026-04-01,23,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,133.32
L0182,2026-04-01,23,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.777
L0182,2026-04-01,23,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.252
L0182,2026-04-01,23,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,131.431
L0182,2026-04-01,23,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,129.155
L0182,2026-04-01,23,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,132.052
L0182,2026-04-01,23,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,132.875
L0182,2026-04-01,23,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,133.833
L0182,2026-04-01,23,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,130.415
L0182,2026-04-01,23,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,128.561
L0182,2026-04-01,23,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,132.583
L0183,2026-04-01,3,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,130.279
L0183,2026-04-01,3,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,131.769
L0183,2026-04-01,3,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,129.602
L0183,2026-04-01,3,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,126.986
L0183,2026-04-01,3,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,130.673
L0183,2026-04-01,3,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,129.252
L0183,2026-04-01,3,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.223
L0183,2026-04-01,3,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,130.252
L0183,2026-04-01,3,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,127.653
L0183,2026-04-01,3,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,128.693
L0183,2026-04-01,3,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.838
L0183,2026-04-01,3,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,129.927
L0183,2026-04-01,3,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,129.328
L0183,2026-04-01,3,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,126.359
L0183,2026-04-01,3,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,131.662
L0183,2026-04-01,3,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,129.178
L0183,2026-04-01,3,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,128.781
L0183,2026-04-01,3,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,130.869
L0183,2026-04-01,3,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,125.698
L0183,2026-04-01,3,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,131.726
L0183,2026-04-01,3,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,128.33
L0183,2026-04-01,3,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,129.956
L0183,2026-04-01,3,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,128.829
L0183,2026-04-01,3,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,126.638
L0183,2026-04-01,3,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,132.454
L0183,2026-04-01,3,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.695
L0183,2026-04-01,3,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,132.15
L0183,2026-04-01,3,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,126.878
L0183,2026-04-01,3,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,129.811
L0183,2026-04-01,3,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,130.49
L0183,2026-04-01,3,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.31
L0183,2026-04-01,3,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.099
L0183,2026-04-01,3,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.677
L0183,2026-04-01,3,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,130.68
L0183,2026-04-01,3,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,126.23
L0183,2026-04-01,3,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,131.704
L0183,2026-04-01,3,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.449
L0183,2026-04-01,3,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.106
L0183,2026-04-01,3,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,131.153
L0183,2026-04-01,3,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,125.877
L0183,2026-04-01,3,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,130.542
L0183,2026-04-01,13,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,130.281
L0183,2026-04-01,13,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,129.977
L0183,2026-04-01,13,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,127.409
L0183,2026-04-01,13,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,125.355
L0183,2026-04-01,13,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,129.781
L0183,2026-04-01,13,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,129.414
L0183,2026-04-01,13,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.541
L0183,2026-04-01,13,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,129.519
L0183,2026-04-01,13,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,127.452
L0183,2026-04-01,13,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,129.73
L0183,2026-04-01,13,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.979
L0183,2026-04-01,13,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,129.921
L0183,2026-04-01,13,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,129.958
L0183,2026-04-01,13,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,126.636
L0183,2026-04-01,13,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,131.222
L0183,2026-04-01,13,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,129.569
L0183,2026-04-01,13,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,131.653
L0183,2026-04-01,13,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,131.225
L0183,2026-04-01,13,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,126.076
L0183,2026-04-01,13,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,131.156
L0183,2026-04-01,13,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.318
L0183,2026-04-01,13,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,131.636
L0183,2026-04-01,13,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,131.596
L0183,2026-04-01,13,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,127.558
L0183,2026-04-01,13,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,131.111
L0183,2026-04-01,13,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,129.551
L0183,2026-04-01,13,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.424
L0183,2026-04-01,13,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,127.16
L0183,2026-04-01,13,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,129.97
L0183,2026-04-01,13,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,131.018
L0183,2026-04-01,13,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,131.584
L0183,2026-04-01,13,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.125
L0183,2026-04-01,13,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,130.6
L0183,2026-04-01,13,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,130.965
L0183,2026-04-01,13,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,126.541
L0183,2026-04-01,13,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,131.141
L0183,2026-04-01,13,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.783
L0183,2026-04-01,13,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.275
L0183,2026-04-01,13,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,130.039
L0183,2026-04-01,13,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,127.067
L0183,2026-04-01,13,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,131.195
L0183,2026-04-01,23,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,131.236
